Retailer,Retailer ID,Invoice Date,Region,State,City,Product ID,Product,Price per Unit,Sales ID,Units Sold,Total Sales,Operating Profit,Sales Method
Foot Locker,1185732,6/7/2021,Southeast,South Carolina,Charleston,YP4135,Men's Athletic Footwear,$49.00 ,ADI202167118573242FA8221,200,980,$441 ,Online
Sports Direct,1185732,8/3/2021,Southeast,North Carolina,Charlotte,BR6143,Men's Athletic Footwear,$58.00 ,ADI202183118573297DU5505,200,"1,160",$522 ,Online
Walmart,1197831,9/8/2020,South,Texas,Houston,EV2146,Women's Athletic Footwear,$37.00 ,ADI202098119783159PX1943,200,740,$370 ,Outlet
Sports Direct,1197831,9/6/2021,South,Texas,Dallas,TY9789,Women's Street Footwear,$19.00 ,ADI202196119783148KZ0050,200,380,$152 ,Outlet
Sports Direct,1197831,10/1/2021,South,Alabama,Birmingham,XX5190,Men's Athletic Footwear,$14.00 ,ADI2021101119783103JB6013,200,280,$146 ,Outlet
West Gear,1128299,12/16/2021,Southeast,Florida,Orlando,WE1310,Women's Apparel,$64.00 ,ADI20211216112829962AP5136,200,"1,280",$614 ,Outlet
Foot Locker,1197831,2/4/2021,South,Louisiana,New Orleans,BX5833,Men's Street Footwear,$18.00 ,ADI202124119783193BP8934,200,360,$115 ,Outlet
Foot Locker,1197831,3/6/2021,West,Idaho,Boise,UH6424,Men's Street Footwear,$21.00 ,ADI202136119783122ZJ2516,200,420,$155 ,Outlet
Sports Direct,1197831,9/5/2021,West,Idaho,Boise,TZ8114,Women's Apparel,$36.00 ,ADI202195119783109CK9967,200,720,$418 ,Outlet
Sports Direct,1128299,8/13/2021,Southeast,Georgia,Atlanta,RO6332,Men's Athletic Footwear,$44.00 ,ADI2021813112829905RI3707,200,880,$370 ,Outlet
Kohl's,1197831,12/19/2021,South,Oklahoma,Oklahoma City,YU3923,Men's Street Footwear,$55.00 ,ADI20211219119783102CK6805,200,"1,100",$462 ,Outlet
Foot Locker,1185732,12/17/2021,Northeast,New Hampshire,Manchester,GY6306,Men's Street Footwear,$49.00 ,ADI20211217118573206NW2903,200,980,$461 ,Outlet
Kohl's,1189833,4/12/2021,West,California,Los Angeles,PA4630,Women's Apparel,$49.00 ,ADI2021412118983332RB1963,198,970,$262 ,Outlet
Sports Direct,1197831,4/12/2021,South,Tennessee,Knoxville,UC5083,Women's Athletic Footwear,$29.00 ,ADI2021412119783174TN0250,198,574,$322 ,Outlet
Walmart,1128299,11/17/2021,Southeast,Florida,Orlando,ZG5395,Women's Apparel,$66.00 ,ADI20211117112829926KJ7069,198,"1,307",$653 ,Outlet
West Gear,1128299,7/23/2021,West,Oregon,Portland,HZ7575,Men's Apparel,$68.00 ,ADI2021723112829993RC4771,198,"1,346",$619 ,Outlet
West Gear,1128299,7/16/2021,South,Louisiana,New Orleans,OJ0541,Women's Athletic Footwear,$62.00 ,ADI2021716112829950WM9989,198,"1,228",$552 ,Outlet
Sports Direct,1128299,9/14/2021,Southeast,Georgia,Atlanta,KQ3080,Men's Athletic Footwear,$38.00 ,ADI2021914112829980WZ7790,198,752,$331 ,Outlet
Walmart,1185732,8/17/2021,South,Mississippi,Jackson,AZ0750,Men's Athletic Footwear,$44.00 ,ADI2021817118573292GY8992,198,871,$357 ,Outlet
Walmart,1197831,7/19/2021,South,Arkansas,Little Rock,XM2258,Women's Apparel,$50.00 ,ADI2021719119783131LJ7715,198,990,$455 ,Outlet
Sports Direct,1197831,7/30/2020,South,Texas,Houston,PT2383,Women's Apparel,$34.00 ,ADI2020730119783159MG9738,196,666,$420 ,Online
Walmart,1197831,8/28/2020,South,Texas,Houston,DN6146,Men's Apparel,$41.00 ,ADI2020828119783181UI7553,196,804,$321 ,Online
West Gear,1128299,11/9/2020,West,California,San Francisco,QV8003,Women's Street Footwear,$49.00 ,ADI2020119112829902GX3554,196,960,$471 ,Online
West Gear,1128299,2/4/2021,West,California,San Francisco,HR5682,Women's Apparel,$63.00 ,ADI202124112829931WY8777,196,"1,235",$284 ,Online
Kohl's,1189833,2/18/2021,West,California,San Francisco,OO9668,Men's Athletic Footwear,$41.00 ,ADI2021218118983380LZ8016,196,804,$289 ,Online
Kohl's,1189833,5/9/2021,West,California,Los Angeles,BT9705,Women's Street Footwear,$46.00 ,ADI202159118983327YA3256,196,902,$451 ,Online
Kohl's,1189833,5/30/2021,West,California,Los Angeles,OC4097,Women's Apparel,$59.00 ,ADI2021530118983313OC8766,196,"1,156",$405 ,Online
Sports Direct,1197831,8/12/2021,Midwest,Illinois,Chicago,AM6472,Men's Athletic Footwear,$28.00 ,ADI2021812119783130WJ4450,196,549,$220 ,Online
West Gear,1128299,3/9/2020,West,Nevada,Las Vegas,WA1098,Men's Street Footwear,$58.00 ,ADI202039112829930IJ4504,196,"1,137",$534 ,Online
West Gear,1128299,4/26/2020,West,Colorado,Denver,XO8239,Men's Street Footwear,$63.00 ,ADI2020426112829901NF8083,196,"1,235",$729 ,Online
West Gear,1185732,4/24/2020,Southeast,Florida,Miami,GL1004,Men's Apparel,$52.00 ,ADI2020424118573278NK3139,196,"1,019",$459 ,Online
West Gear,1185732,4/24/2020,Southeast,Florida,Miami,DE0421,Men's Apparel,$58.00 ,ADI2020424118573222OP3062,196,"1,137",$534 ,Online
Kohl's,1189833,3/4/2021,Midwest,Montana,Billings,MP6529,Men's Street Footwear,$41.00 ,ADI202134118983325GO6279,196,804,$450 ,Online
Sports Direct,1197831,5/9/2021,South,Tennessee,Knoxville,SN3139,Men's Street Footwear,$29.00 ,ADI202159119783129OQ2519,196,568,$318 ,Online
Sports Direct,1197831,8/2/2021,Midwest,Nebraska,Omaha,IK9500,Men's Athletic Footwear,$29.00 ,ADI202182119783174RO3755,196,568,$307 ,Online
West Gear,1185732,7/8/2021,Northeast,New York,Albany,JV0334,Men's Athletic Footwear,$56.00 ,ADI202178118573245SB9184,196,"1,098",$494 ,Online
Kohl's,1185732,7/10/2021,West,Wyoming,Cheyenne,SK9690,Women's Apparel,$51.00 ,ADI2021710118573295ZQ6129,196,"1,000",$360 ,Online
Kohl's,1185732,8/11/2021,West,Wyoming,Cheyenne,YM2898,Women's Apparel,$52.00 ,ADI2021811118573216MA1023,196,"1,019",$408 ,Online
Sports Direct,1185732,11/16/2021,Midwest,Michigan,Detroit,QE7441,Men's Street Footwear,$49.00 ,ADI20211116118573222YY8131,196,960,$605 ,Online
West Gear,1185732,1/11/2021,Midwest,Missouri,St. Louis,UB1652,Men's Street Footwear,$23.00 ,ADI2021111118573266ZJ3273,196,451,$248 ,Online
West Gear,1128299,7/23/2021,West,Oregon,Portland,QQ0164,Men's Athletic Footwear,$85.00 ,ADI2021723112829958DK5146,196,"1,666",$783 ,Online
West Gear,1128299,7/16/2021,South,Louisiana,New Orleans,OW7976,Women's Street Footwear,$90.00 ,ADI2021716112829981XO4326,196,"1,764",$953 ,Online
Foot Locker,1197831,1/5/2021,South,Louisiana,New Orleans,TM6889,Men's Athletic Footwear,$28.00 ,ADI202115119783136YW8648,196,549,$247 ,Online
West Gear,1197831,5/5/2021,West,Idaho,Boise,ZG4038,Men's Athletic Footwear,$28.00 ,ADI202155119783155SZ6189,196,549,$263 ,Online
Sports Direct,1197831,8/8/2021,West,Idaho,Boise,FI2510,Women's Apparel,$54.00 ,ADI202188119783135TT6831,196,"1,058",$720 ,Online
Foot Locker,1197831,12/4/2021,West,Idaho,Boise,KG4076,Women's Apparel,$60.00 ,ADI2021124119783118OH8827,196,"1,176",$811 ,Online
Foot Locker,1128299,7/22/2021,West,Arizona,Phoenix,GL2747,Men's Street Footwear,$49.00 ,ADI2021722112829942VP6625,196,960,$471 ,Online
Sports Direct,1128299,7/12/2021,Southeast,Georgia,Atlanta,QI0588,Men's Street Footwear,$47.00 ,ADI2021712112829999XW5129,196,921,$461 ,Online
Foot Locker,1185732,5/5/2021,Southeast,South Carolina,Charleston,BW2895,Men's Apparel,$53.00 ,ADI202155118573251FA6603,196,"1,039",$519 ,Online
Foot Locker,1185732,9/5/2021,Southeast,South Carolina,Charleston,RQ7890,Women's Street Footwear,$38.00 ,ADI202195118573227AS5699,196,745,$290 ,Online
Foot Locker,1185732,11/6/2021,Southeast,South Carolina,Charleston,VR2969,Men's Apparel,$66.00 ,ADI2021116118573218RR8164,196,"1,294",$608 ,Online
Sports Direct,1185732,1/6/2021,Southeast,South Carolina,Charleston,JY6741,Women's Apparel,$34.00 ,ADI202116118573239WG2613,196,666,$426 ,Online
Sports Direct,1185732,7/2/2021,Southeast,North Carolina,Charlotte,XB1508,Women's Street Footwear,$53.00 ,ADI202172118573277FE4109,196,"1,039",$571 ,Online
Sports Direct,1185732,10/4/2021,Southeast,North Carolina,Charlotte,IW2170,Men's Athletic Footwear,$33.00 ,ADI2021104118573241YP4021,196,647,$298 ,Online
Amazon,1185732,12/2/2021,Southeast,North Carolina,Charlotte,IX2595,Women's Athletic Footwear,$55.00 ,ADI2021122118573287MH8233,196,"1,078",$582 ,Online
Amazon,1185732,6/11/2021,Midwest,Ohio,Columbus,MM7713,Women's Apparel,$64.00 ,ADI2021611118573250HM2705,196,"1,254",$778 ,Online
Amazon,1185732,7/17/2021,Northeast,New Hampshire,Manchester,YV2609,Men's Street Footwear,$64.00 ,ADI2021717118573231LK8496,196,"1,254",$665 ,Online
Amazon,1185732,8/18/2021,Northeast,New Hampshire,Manchester,XJ4222,Men's Street Footwear,$60.00 ,ADI2021818118573261SG0597,196,"1,176",$600 ,Online
West Gear,1128299,1/10/2021,West,California,San Francisco,WN7207,Men's Apparel,$44.00 ,ADI2021110112829945QS2036,196,862,$526 ,Outlet
West Gear,1128299,3/3/2020,West,Nevada,Las Vegas,JJ8346,Men's Street Footwear,$47.00 ,ADI202033112829905UW3216,196,921,$387 ,Outlet
Sports Direct,1197831,4/2/2021,South,Tennessee,Knoxville,HK4877,Women's Apparel,$18.00 ,ADI202142119783182GE1535,196,353,$215 ,Outlet
Sports Direct,1197831,4/18/2021,South,Tennessee,Knoxville,ZN3322,Women's Athletic Footwear,$32.00 ,ADI2021418119783147VW0947,196,627,$383 ,Outlet
Sports Direct,1197831,9/9/2021,South,Alabama,Birmingham,NF5442,Women's Athletic Footwear,$36.00 ,ADI202199119783197IB6930,196,706,$473 ,Outlet
Sports Direct,1197831,10/2/2021,South,Alabama,Birmingham,HJ9088,Women's Street Footwear,$33.00 ,ADI2021102119783199GO6485,196,647,$356 ,Outlet
Walmart,1128299,6/17/2021,Southeast,Florida,Orlando,ZV0259,Women's Athletic Footwear,$66.00 ,ADI2021617112829979TN9533,196,"1,294",$479 ,Outlet
West Gear,1197831,9/19/2021,South,Oklahoma,Oklahoma City,QF5713,Men's Street Footwear,$35.00 ,ADI2021919119783129IA9941,196,686,$316 ,Outlet
Sports Direct,1185732,6/15/2021,Northeast,Massachusetts,Boston,TB0656,Men's Street Footwear,$39.00 ,ADI2021615118573213XO3832,196,764,$268 ,Outlet
Sports Direct,1185732,8/14/2021,Northeast,Massachusetts,Boston,EJ6467,Men's Street Footwear,$40.00 ,ADI2021814118573285CE8614,196,784,$259 ,Outlet
Amazon,1185732,5/17/2021,Northeast,New Hampshire,Manchester,AW5191,Men's Street Footwear,$47.00 ,ADI2021517118573204QG5140,196,921,$396 ,Outlet
Sports Direct,1185732,11/12/2021,Midwest,South Dakota,Sioux Falls,NL8037,Women's Street Footwear,$45.00 ,ADI20211112118573297NP6473,195,"8,775","$2,633 ",Online
Foot Locker,1185732,11/9/2021,Midwest,North Dakota,Fargo,TX3941,Women's Street Footwear,$40.00 ,ADI2021119118573299RA4565,195,"7,800","$2,340 ",In-store
Walmart,1197831,10/24/2020,South,Texas,Houston,AX1812,Men's Apparel,$42.00 ,ADI20201024119783199LX3879,195,819,$369 ,Online
Kohl's,1189833,3/14/2021,West,California,Los Angeles,CN3940,Men's Athletic Footwear,$43.00 ,ADI2021314118983390ZM3776,195,839,$335 ,Online
Kohl's,1189833,3/20/2021,West,California,Los Angeles,SR3722,Men's Athletic Footwear,$41.00 ,ADI2021320118983308TE2441,195,800,$280 ,Online
Sports Direct,1197831,9/4/2021,South,Texas,Dallas,TS0210,Men's Street Footwear,$19.00 ,ADI202194119783188KG7889,195,371,$185 ,Online
West Gear,1128299,6/25/2020,West,Washington,Seattle,VM2863,Men's Street Footwear,$71.00 ,ADI2020625112829927DU3111,195,"1,385",$581 ,Online
West Gear,1128299,8/1/2020,West,Washington,Seattle,GB5409,Men's Athletic Footwear,$77.00 ,ADI202081112829963JA5652,195,"1,502",$571 ,Online
Foot Locker,1185732,8/10/2020,Southeast,Florida,Miami,DG5654,Men's Apparel,$50.00 ,ADI2020810118573221IF8442,195,975,$488 ,Online
Foot Locker,1185732,8/13/2020,Southeast,Florida,Miami,XU8720,Men's Athletic Footwear,$43.00 ,ADI2020813118573204PY3512,195,839,$411 ,Online
Sports Direct,1185732,10/9/2020,Southeast,Florida,Miami,NF5644,Men's Apparel,$64.00 ,ADI2020109118573225VI6269,195,"1,248",$624 ,Online
Sports Direct,1197831,8/19/2021,South,Alabama,Birmingham,WK6751,Men's Street Footwear,$19.00 ,ADI2021819119783139CM8794,195,371,$215 ,Online
Walmart,1128299,7/16/2021,Southeast,Florida,Orlando,KU9445,Men's Apparel,$89.00 ,ADI2021716112829913SJ4363,195,"1,736",$555 ,Online
Foot Locker,1128299,6/24/2021,Southeast,Virginia,Richmond,RY4871,Women's Street Footwear,$73.00 ,ADI2021624112829913ZN5484,195,"1,424",$683 ,Online
Sports Direct,1185732,8/16/2021,Midwest,Michigan,Detroit,AU2334,Men's Athletic Footwear,$50.00 ,ADI2021816118573238BB3970,195,975,$488 ,Online
West Gear,1128299,8/24/2021,West,Oregon,Portland,CP1439,Women's Street Footwear,$68.00 ,ADI2021824112829926ZO1656,195,"1,326",$650 ,Online
West Gear,1128299,11/24/2021,West,Oregon,Portland,ZR7687,Men's Athletic Footwear,$48.00 ,ADI20211124112829945PW2456,195,936,$468 ,Online
West Gear,1128299,6/17/2021,South,Louisiana,New Orleans,YI1110,Women's Apparel,$100.00 ,ADI2021617112829906YS2353,195,"1,950",$936 ,Online
West Gear,1197831,4/5/2021,West,Idaho,Boise,RU9850,Men's Street Footwear,$19.00 ,ADI202145119783104TW6531,195,371,$174 ,Online
West Gear,1197831,4/5/2021,West,Idaho,Boise,NL2107,Men's Athletic Footwear,$29.00 ,ADI202145119783134KR9429,195,566,$271 ,Online
West Gear,1197831,6/4/2021,West,Idaho,Boise,NI9803,Men's Street Footwear,$42.00 ,ADI202164119783159QC8495,195,819,$401 ,Online
Foot Locker,1197831,8/8/2021,West,Idaho,Boise,NN9226,Men's Athletic Footwear,$53.00 ,ADI202188119783194OF6124,195,"1,034",$548 ,Online
Foot Locker,1185732,6/7/2021,Southeast,South Carolina,Charleston,RK6123,Men's Apparel,$62.00 ,ADI202167118573224EH0878,195,"1,209",$544 ,Online
Sports Direct,1185732,11/3/2021,Southeast,North Carolina,Charlotte,FY8599,Men's Athletic Footwear,$32.00 ,ADI2021113118573252DZ2760,195,624,$293 ,Online
Amazon,1185732,7/9/2021,Midwest,Ohio,Columbus,EN8907,Men's Athletic Footwear,$56.00 ,ADI202179118573224RB1570,195,"1,092",$513 ,Online
Amazon,1185732,8/10/2021,Midwest,Ohio,Columbus,FO5380,Men's Athletic Footwear,$58.00 ,ADI2021810118573223QK1982,195,"1,131",$520 ,Online
Walmart,1197831,10/24/2020,South,Texas,Houston,AS0976,Men's Apparel,$30.00 ,ADI20201024119783124BP3998,195,585,$187 ,Outlet
Kohl's,1189833,5/10/2021,West,California,Los Angeles,FR8306,Women's Athletic Footwear,$39.00 ,ADI2021510118983318VJ4664,195,761,$304 ,Outlet
Kohl's,1189833,5/11/2021,West,California,Los Angeles,AL4170,Men's Apparel,$44.00 ,ADI2021511118983316LW2136,195,858,$532 ,Outlet
Sports Direct,1197831,3/23/2021,South,Tennessee,Knoxville,VH7858,Men's Athletic Footwear,$31.00 ,ADI2021323119783168LP0625,195,605,$284 ,Outlet
Walmart,1128299,7/16/2021,Southeast,Florida,Orlando,JK2210,Women's Apparel,$75.00 ,ADI2021716112829989SA4107,195,"1,463",$687 ,Outlet
Sports Direct,1185732,7/3/2021,Northeast,Connecticut,Hartford,NB2632,Men's Street Footwear,$42.00 ,ADI202173118573272HY6451,195,819,$369 ,Outlet
Amazon,1185732,6/12/2021,Northeast,Vermont,Burlington,OS9481,Men's Street Footwear,$47.00 ,ADI2021612118573242EU1561,195,917,$449 ,Outlet
West Gear,1128299,11/2/2020,South,Texas,Houston,WY5914,Men's Athletic Footwear,$49.00 ,ADI2020112112829953LQ3640,194,951,$295 ,Online
West Gear,1128299,2/14/2021,West,California,San Francisco,MS8964,Women's Athletic Footwear,$51.00 ,ADI2021214112829976LJ8529,194,989,$396 ,Online
Sports Direct,1197831,9/5/2021,South,Texas,Dallas,SG9732,Men's Athletic Footwear,$29.00 ,ADI202195119783133AQ4104,194,563,$276 ,Online
West Gear,1185732,4/24/2020,Southeast,Florida,Miami,HW2653,Men's Athletic Footwear,$54.00 ,ADI2020424118573278BW4124,194,"1,048",$524 ,Online
West Gear,1185732,7/8/2021,Northeast,New York,Albany,EM4283,Women's Apparel,$66.00 ,ADI202178118573221JT2871,194,"1,280",$832 ,Online
Sports Direct,1185732,12/5/2021,Southeast,South Carolina,Charleston,DQ4949,Women's Athletic Footwear,$59.00 ,ADI2021125118573206RB7934,194,"1,145",$515 ,Online
Amazon,1185732,1/13/2021,Southeast,North Carolina,Charlotte,UE0238,Men's Street Footwear,$32.00 ,ADI2021113118573274OY5436,194,621,$323 ,Online
Foot Locker,1185732,5/16/2021,South,Mississippi,Jackson,TG2000,Men's Street Footwear,$39.00 ,ADI2021516118573207QN3812,194,757,$416 ,Online
Sports Direct,1185732,12/16/2021,South,Mississippi,Jackson,AW0374,Men's Street Footwear,$68.00 ,ADI20211216118573241KQ9497,194,"1,319",$699 ,Online
Kohl's,1189833,4/6/2021,West,California,Los Angeles,BH8915,Women's Apparel,$33.00 ,ADI202146118983385AR1256,194,640,$147 ,Outlet
Kohl's,1189833,4/22/2021,West,California,Los Angeles,RD1751,Women's Athletic Footwear,$32.00 ,ADI2021422118983300AD2231,194,621,$230 ,Outlet
Sports Direct,1197831,8/13/2021,South,Alabama,Birmingham,BV9689,Men's Street Footwear,$23.00 ,ADI2021813119783139YU3717,194,446,$219 ,Outlet
Sports Direct,1197831,8/14/2021,South,Alabama,Birmingham,HN9899,Men's Athletic Footwear,$32.00 ,ADI2021814119783151XF1878,194,621,$292 ,Outlet
West Gear,1185732,4/11/2021,West,Utah,Salt Lake City,VQ1635,Men's Street Footwear,$20.00 ,ADI2021411118573249CH8823,194,388,$178 ,Outlet
Foot Locker,1128299,12/16/2021,South,Louisiana,New Orleans,VG4874,Women's Apparel,$59.00 ,ADI20211216112829939UW4417,194,"1,145",$458 ,Outlet
Sports Direct,1197831,11/5/2021,West,Idaho,Boise,LG5780,Women's Apparel,$51.00 ,ADI2021115119783169XB2162,194,989,$584 ,Outlet
Foot Locker,1128299,6/23/2021,West,Arizona,Phoenix,MU9915,Men's Street Footwear,$37.00 ,ADI2021623112829922MK4469,194,718,$280 ,Outlet
Foot Locker,1128299,8/23/2021,West,Arizona,Phoenix,RP6806,Men's Street Footwear,$41.00 ,ADI2021823112829970HR7689,194,795,$318 ,Outlet
Foot Locker,1128299,12/22/2021,West,Arizona,Phoenix,TS0489,Men's Street Footwear,$35.00 ,ADI20211222112829964KK7335,194,679,$272 ,Outlet
Sports Direct,1185732,8/4/2021,Northeast,Connecticut,Hartford,BI0467,Men's Street Footwear,$40.00 ,ADI202184118573257MA6861,194,776,$326 ,Outlet
Kohl's,1189833,4/16/2021,West,California,Los Angeles,EV1382,Women's Athletic Footwear,$33.00 ,ADI2021416118983362AF7179,193,637,$242 ,Outlet
West Gear,1128299,2/26/2020,West,Nevada,Las Vegas,GI5365,Men's Athletic Footwear,$50.00 ,ADI2020226112829916EI2028,193,965,$241 ,Outlet
Sports Direct,1197831,10/9/2021,South,Alabama,Birmingham,OI7557,Women's Athletic Footwear,$52.00 ,ADI2021109119783175JY9094,193,"1,004",$632 ,Outlet
West Gear,1185732,1/12/2021,Southeast,Florida,Orlando,ZT0453,Men's Apparel,$36.00 ,ADI2021112118573224MG8633,193,695,$285 ,Outlet
Sports Direct,1185732,1/19/2021,Southeast,Virginia,Richmond,OZ6822,Women's Apparel,$25.00 ,ADI2021119118573269BQ0634,193,483,$280 ,Outlet
West Gear,1128299,12/23/2021,West,Oregon,Portland,SA2055,Women's Street Footwear,$48.00 ,ADI20211223112829946JS3228,193,926,$380 ,Outlet
Kohl's,1128299,6/26/2021,West,New Mexico,Albuquerque,GD8253,Women's Street Footwear,$41.00 ,ADI2021626112829917EC0001,193,791,$317 ,Outlet
Walmart,1197831,8/20/2021,South,Arkansas,Little Rock,DI3509,Women's Apparel,$40.00 ,ADI2021820119783130JL6069,193,772,$363 ,Outlet
Amazon,1185732,9/17/2021,Northeast,New Hampshire,Manchester,JS6005,Men's Street Footwear,$51.00 ,ADI2021917118573203UQ3366,193,984,$433 ,Outlet
Sports Direct,1197831,9/13/2021,South,Texas,Dallas,WV4748,Women's Athletic Footwear,$29.00 ,ADI2021913119783146KU5658,192,557,$273 ,Outlet
West Gear,1128299,2/6/2020,West,Nevada,Las Vegas,QU4641,Women's Apparel,$57.00 ,ADI202026112829977EN9004,192,"1,094",$306 ,Outlet
Sports Direct,1197831,8/8/2021,South,Alabama,Birmingham,RQ7043,Men's Athletic Footwear,$26.00 ,ADI202188119783134PV5809,192,499,$210 ,Outlet
Foot Locker,1128299,12/16/2021,South,Louisiana,New Orleans,JX2130,Women's Street Footwear,$53.00 ,ADI20211216112829938QT9052,192,"1,018",$438 ,Outlet
Foot Locker,1128299,12/16/2021,South,Louisiana,New Orleans,NV5251,Women's Athletic Footwear,$53.00 ,ADI20211216112829980NG4463,192,"1,018",$478 ,Outlet
Kohl's,1128299,6/26/2021,West,New Mexico,Albuquerque,RB4217,Women's Apparel,$50.00 ,ADI2021626112829988PT2121,192,960,$269 ,Outlet
Walmart,1185732,7/16/2021,South,Mississippi,Jackson,KI2118,Men's Athletic Footwear,$42.00 ,ADI2021716118573256DO9321,192,806,$306 ,Outlet
West Gear,1197831,6/21/2021,South,Oklahoma,Oklahoma City,CZ8870,Men's Street Footwear,$32.00 ,ADI2021621119783155LX7971,192,614,$283 ,Outlet
Sports Direct,1185732,5/3/2021,Northeast,Connecticut,Hartford,AA8467,Men's Street Footwear,$40.00 ,ADI202153118573270OD9900,191,764,$336 ,Outlet
West Gear,1128299,11/10/2020,West,California,San Francisco,QN1394,Women's Athletic Footwear,$39.00 ,ADI20201110112829982BK8278,190,741,$252 ,Outlet
Sports Direct,1197831,10/6/2021,South,Texas,Dallas,XO8226,Women's Street Footwear,$32.00 ,ADI2021106119783125IH3955,190,608,$268 ,Outlet
Sports Direct,1197831,10/9/2021,South,Texas,Dallas,VE4347,Women's Apparel,$39.00 ,ADI2021109119783101WL4716,190,741,$430 ,Outlet
Sports Direct,1197831,10/19/2021,South,Texas,Dallas,IW5073,Women's Athletic Footwear,$44.00 ,ADI20211019119783142AV6915,190,836,$468 ,Outlet
Sports Direct,1197831,8/27/2021,South,Alabama,Birmingham,PS1240,Women's Street Footwear,$11.00 ,ADI2021827119783178EI9057,190,209,$109 ,Outlet
Sports Direct,1197831,9/23/2021,South,Alabama,Birmingham,WR5650,Women's Apparel,$26.00 ,ADI2021923119783199BA7353,190,494,$356 ,Outlet
Walmart,1128299,10/17/2021,Southeast,Florida,Orlando,XU3648,Men's Athletic Footwear,$43.00 ,ADI20211017112829942TW6495,190,817,$237 ,Outlet
Sports Direct,1128299,12/23/2021,Southeast,Virginia,Richmond,UE8004,Women's Apparel,$65.00 ,ADI20211223112829926TZ6896,190,"1,235",$432 ,Outlet
West Gear,1185732,6/11/2021,West,Utah,Salt Lake City,MU3366,Women's Apparel,$32.00 ,ADI2021611118573209OT5198,190,608,$328 ,Outlet
West Gear,1128299,11/24/2021,West,Oregon,Portland,IW1613,Men's Street Footwear,$34.00 ,ADI20211124112829956PD3300,190,646,$239 ,Outlet
